@RELATION capsense
@ATTRIBUTE min_accel_1 NUMERIC
@ATTRIBUTE min_accel_2 NUMERIC
@ATTRIBUTE min_accel_3 NUMERIC
@ATTRIBUTE max_accel_1 NUMERIC
@ATTRIBUTE max_accel_2 NUMERIC
@ATTRIBUTE max_accel_3 NUMERIC
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE median_accel_1 NUMERIC
@ATTRIBUTE median_accel_2 NUMERIC
@ATTRIBUTE median_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.956000,129.000000,92.000000,126.000000,129.000000,92.000000,0.042064,0.000000,0.000000,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.980000,129.000000,92.000000,126.000000,129.000000,92.000000,0.019600,0.000000,0.000000,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.822000,129.000000,92.000000,126.000000,129.000000,92.000000,0.146316,0.000000,0.000000,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.816000,129.000000,92.000000,126.000000,129.000000,92.000000,0.150144,0.000000,0.000000,class2
125.000000,129.000000,91.000000,127.000000,129.000000,92.000000,125.882000,129.000000,91.978000,126.000000,129.000000,92.000000,0.132076,0.000000,0.021516,class2
125.000000,129.000000,91.000000,127.000000,129.000000,92.000000,125.724000,129.000000,91.978000,126.000000,129.000000,92.000000,0.227824,0.000000,0.021516,class2
125.000000,129.000000,91.000000,126.000000,129.000000,92.000000,125.646000,129.000000,91.982000,126.000000,129.000000,92.000000,0.228684,0.000000,0.017676,class2
125.000000,129.000000,91.000000,126.000000,129.000000,92.000000,125.758000,129.000000,91.982000,126.000000,129.000000,92.000000,0.183436,0.000000,0.017676,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.690000,129.000000,92.000000,126.000000,129.000000,92.000000,0.213900,0.000000,0.000000,class2
125.000000,129.000000,91.000000,127.000000,129.000000,92.000000,125.684000,129.000000,91.978000,126.000000,129.000000,92.000000,0.252144,0.000000,0.021516,class2
125.000000,129.000000,91.000000,127.000000,129.000000,92.000000,125.818000,129.000000,91.978000,126.000000,129.000000,92.000000,0.184876,0.000000,0.021516,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.836000,129.000000,92.000000,126.000000,129.000000,92.000000,0.137104,0.000000,0.000000,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.810000,129.000000,92.000000,126.000000,129.000000,92.000000,0.153900,0.000000,0.000000,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.654000,129.000000,92.000000,126.000000,129.000000,92.000000,0.226284,0.000000,0.000000,class2
125.000000,129.000000,91.000000,127.000000,129.000000,92.000000,125.700000,129.000000,91.984000,126.000000,129.000000,92.000000,0.270000,0.000000,0.015744,class2
125.000000,129.000000,91.000000,127.000000,129.000000,92.000000,125.896000,129.000000,91.984000,126.000000,129.000000,92.000000,0.161184,0.000000,0.015744,class2
125.000000,129.000000,92.000000,127.000000,129.000000,92.000000,125.908000,129.000000,92.000000,126.000000,129.000000,92.000000,0.091536,0.000000,0.000000,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.928000,129.000000,92.000000,126.000000,129.000000,92.000000,0.066816,0.000000,0.000000,class2
124.000000,129.000000,92.000000,126.000000,130.000000,92.000000,125.612000,129.008000,92.000000,126.000000,129.000000,92.000000,0.377456,0.007936,0.000000,class2
124.000000,129.000000,92.000000,126.000000,130.000000,92.000000,124.744000,129.016000,92.000000,125.000000,129.000000,92.000000,0.554464,0.015744,0.000000,class2
123.000000,129.000000,92.000000,125.000000,130.000000,92.000000,124.144000,129.018000,92.000000,124.000000,129.000000,92.000000,0.151264,0.017676,0.000000,class2
113.000000,122.000000,86.000000,126.000000,130.000000,97.000000,124.092000,128.856000,91.824000,124.000000,129.000000,92.000000,3.091536,0.787264,1.245024,class2
119.000000,99.000000,82.000000,151.000000,168.000000,111.000000,135.658000,127.500000,97.410000,134.000000,124.000000,98.000000,57.381036,280.682000,40.505900,class3
132.000000,99.000000,82.000000,151.000000,133.000000,111.000000,144.238000,112.906000,100.738000,146.000000,111.000000,103.000000,20.397356,38.433164,35.053356,class3
118.000000,101.000000,89.000000,151.000000,123.000000,108.000000,144.420000,111.926000,101.592000,146.000000,111.000000,102.000000,37.851600,24.324524,17.949536,class3
101.000000,94.000000,89.000000,151.000000,121.000000,116.000000,133.390000,107.508000,102.230000,131.000000,107.000000,101.000000,133.729900,43.661936,24.177100,class3
101.000000,94.000000,94.000000,138.000000,109.000000,116.000000,124.976000,103.666000,102.436000,125.000000,105.000000,101.000000,28.019424,8.110444,16.769904,class3
123.000000,101.000000,99.000000,131.000000,106.000000,105.000000,125.208000,105.138000,100.302000,125.000000,105.000000,100.000000,2.464736,0.726956,0.670796,class3
122.000000,104.000000,99.000000,126.000000,106.000000,101.000000,124.980000,105.452000,100.140000,125.000000,105.000000,100.000000,0.451600,0.267696,0.128400,class3
122.000000,104.000000,99.000000,126.000000,106.000000,101.000000,124.944000,105.764000,100.042000,125.000000,106.000000,100.000000,0.280864,0.200304,0.048236,class3
124.000000,105.000000,100.000000,125.000000,106.000000,101.000000,124.948000,105.974000,100.006000,125.000000,106.000000,100.000000,0.049296,0.025324,0.005964,class3
124.000000,106.000000,100.000000,125.000000,106.000000,101.000000,124.586000,106.000000,100.008000,125.000000,106.000000,100.000000,0.242604,0.000000,0.007936,class3
124.000000,106.000000,100.000000,125.000000,106.000000,101.000000,124.168000,106.000000,100.002000,124.000000,106.000000,100.000000,0.139776,0.000000,0.001996,class3
123.000000,105.000000,100.000000,125.000000,106.000000,100.000000,124.246000,105.978000,100.000000,124.000000,106.000000,100.000000,0.229484,0.021516,0.000000,class3
123.000000,105.000000,100.000000,125.000000,106.000000,101.000000,124.318000,105.978000,100.008000,124.000000,106.000000,100.000000,0.260876,0.021516,0.007936,class3
123.000000,105.000000,100.000000,125.000000,106.000000,101.000000,124.170000,105.982000,100.016000,124.000000,106.000000,100.000000,0.213100,0.017676,0.015744,class3
123.000000,105.000000,100.000000,125.000000,106.000000,101.000000,124.484000,105.968000,100.008000,125.000000,106.000000,100.000000,0.321744,0.030976,0.007936,class3
119.000000,105.000000,99.000000,126.000000,107.000000,101.000000,124.184000,106.040000,99.984000,125.000000,106.000000,100.000000,2.150144,0.134400,0.123744,class3
119.000000,105.000000,99.000000,126.000000,107.000000,101.000000,123.466000,106.102000,99.874000,124.000000,106.000000,100.000000,2.160844,0.159596,0.270124,class3
121.000000,106.000000,99.000000,126.000000,107.000000,101.000000,123.680000,106.050000,99.890000,124.000000,106.000000,100.000000,0.641600,0.047500,0.149900,class3
123.000000,106.000000,99.000000,124.000000,107.000000,101.000000,123.918000,106.014000,99.918000,124.000000,106.000000,100.000000,0.075276,0.013804,0.103276,class3
123.000000,106.000000,99.000000,124.000000,107.000000,101.000000,123.960000,106.012000,99.912000,124.000000,106.000000,100.000000,0.038400,0.011856,0.108256,class3
124.000000,106.000000,99.000000,124.000000,106.000000,100.000000,124.000000,106.000000,99.994000,124.000000,106.000000,100.000000,0.000000,0.000000,0.005964,class3
123.000000,106.000000,100.000000,124.000000,107.000000,100.000000,123.972000,106.002000,100.000000,124.000000,106.000000,100.000000,0.027216,0.001996,0.000000,class3
123.000000,106.000000,100.000000,124.000000,107.000000,100.000000,123.972000,106.028000,100.000000,124.000000,106.000000,100.000000,0.027216,0.027216,0.000000,class3
123.000000,106.000000,99.000000,125.000000,107.000000,100.000000,123.972000,106.042000,99.960000,124.000000,106.000000,100.000000,0.051216,0.040236,0.038400,class3
123.000000,106.000000,99.000000,125.000000,107.000000,100.000000,123.922000,106.018000,99.938000,124.000000,106.000000,100.000000,0.095916,0.017676,0.058156,class3
123.000000,106.000000,99.000000,124.000000,107.000000,100.000000,123.864000,106.006000,99.964000,124.000000,106.000000,100.000000,0.117504,0.005964,0.034704,class3
122.000000,105.000000,99.000000,124.000000,107.000000,100.000000,123.796000,105.996000,99.962000,124.000000,106.000000,100.000000,0.202384,0.011984,0.036556,class3
122.000000,105.000000,99.000000,124.000000,106.000000,100.000000,123.838000,105.992000,99.952000,124.000000,106.000000,100.000000,0.175756,0.007936,0.045696,class3
123.000000,106.000000,99.000000,124.000000,107.000000,100.000000,123.956000,106.036000,99.976000,124.000000,106.000000,100.000000,0.042064,0.034704,0.023424,class3
122.000000,106.000000,99.000000,125.000000,107.000000,100.000000,123.882000,106.096000,99.968000,124.000000,106.000000,100.000000,0.232076,0.086784,0.030976,class3
122.000000,106.000000,99.000000,125.000000,107.000000,100.000000,123.882000,106.096000,99.968000,124.000000,106.000000,100.000000,0.232076,0.086784,0.030976,class3
121.000000,106.000000,99.000000,124.000000,107.000000,100.000000,123.714000,106.092000,99.918000,124.000000,106.000000,100.000000,0.480204,0.083536,0.075276,class3
121.000000,106.000000,99.000000,124.000000,107.000000,100.000000,123.714000,106.062000,99.918000,124.000000,106.000000,100.000000,0.480204,0.058156,0.075276,class3
122.000000,105.000000,99.000000,126.000000,107.000000,100.000000,123.978000,105.982000,99.908000,124.000000,106.000000,100.000000,0.181516,0.061676,0.083536,class3
122.000000,105.000000,99.000000,126.000000,107.000000,100.000000,123.972000,105.976000,99.904000,124.000000,106.000000,100.000000,0.231216,0.055424,0.086784,class3
123.000000,106.000000,99.000000,125.000000,106.000000,100.000000,123.918000,106.000000,99.932000,124.000000,106.000000,100.000000,0.119276,0.000000,0.063376,class3
123.000000,106.000000,99.000000,125.000000,106.000000,100.000000,123.924000,106.000000,99.914000,124.000000,106.000000,100.000000,0.090224,0.000000,0.078604,class3
