@RELATION capsense
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
99.160000,116.640000,134.000000,0.174400,0.230400,0.000000,class2
99.270000,116.540000,134.000000,0.197100,0.248400,0.000000,class2
99.250000,116.670000,134.000000,0.187500,0.221100,0.000000,class2
99.090000,116.780000,134.020000,0.221900,0.171600,0.019600,class2
98.940000,116.750000,134.150000,0.376400,0.307500,0.127500,class2
97.670000,118.120000,132.590000,2.481100,2.945600,4.241900,class2
96.540000,120.620000,127.280000,4.148400,3.055600,18.401600,class2
96.850000,119.340000,125.430000,5.147500,12.784400,18.125100,class2
97.330000,116.670000,129.680000,4.141100,7.501100,21.177600,class2
97.540000,117.440000,128.750000,5.108400,4.586400,19.367500,class2
98.090000,117.310000,128.510000,3.501900,4.693900,16.609900,class2
99.090000,116.310000,133.180000,0.681900,1.393900,5.407600,class2
99.490000,116.280000,134.590000,0.249900,0.241600,0.421900,class2
99.740000,116.040000,134.610000,0.192400,0.038400,0.237900,class2
100.000000,116.510000,134.870000,0.000000,0.249900,0.113100,class2
100.000000,116.810000,135.000000,0.000000,0.153900,0.000000,class2
100.000000,116.380000,135.000000,0.000000,0.235600,0.000000,class2
100.000000,116.200000,135.000000,0.000000,0.160000,0.000000,class2
100.000000,116.510000,135.000000,0.000000,0.249900,0.000000,class2
100.000000,116.810000,135.000000,0.000000,0.153900,0.000000,class2
100.000000,116.570000,135.000000,0.000000,0.245100,0.000000,class2
100.000000,116.260000,135.000000,0.000000,0.192400,0.000000,class2
100.000000,116.290000,134.940000,0.000000,0.205900,0.056400,class2
100.000000,116.390000,134.790000,0.000000,0.237900,0.165900,class2
100.000000,116.430000,134.850000,0.000000,0.245100,0.127500,class2
100.000000,116.710000,135.000000,0.000000,0.205900,0.000000,class2
99.900000,116.990000,135.000000,0.230000,0.029900,0.000000,class2
105.240000,120.210000,128.630000,436.202400,84.745900,307.053100,class2
117.320000,124.940000,106.170000,463.857600,83.576400,527.301100,class2
122.730000,127.440000,92.670000,65.277100,97.566400,10.361100,class2
114.000000,135.800000,98.710000,118.780000,178.400000,21.765900,class2
108.430000,146.280000,105.230000,28.465100,45.981600,31.157100,class2
113.000000,153.200000,106.480000,29.260000,19.840000,22.009600,class0
116.940000,149.970000,102.200000,52.056400,100.129100,18.380000,class0
125.840000,130.480000,97.170000,99.374400,206.729600,21.521100,class0
135.040000,126.210000,92.860000,309.018400,513.985900,236.200400,class0
124.890000,160.210000,89.010000,1986.457900,1416.085900,582.929900,class0
115.280000,181.590000,96.060000,3249.261600,609.781900,930.696400,class0
117.280000,173.450000,107.350000,3016.841600,511.347500,855.467500,class0
113.870000,153.690000,104.040000,1400.433100,482.033900,394.998400,class0
111.180000,126.440000,102.200000,280.947600,232.966400,62.400000,class0
109.510000,111.280000,108.730000,268.029900,122.681600,128.457100,class0
107.380000,117.030000,106.610000,79.715600,135.029100,119.617900,class0
102.740000,119.950000,109.800000,68.212400,91.467500,126.160000,class3
98.860000,117.980000,113.040000,46.260400,51.779600,80.238400,class3
99.270000,122.910000,108.510000,34.617100,24.781900,33.449900,class3
98.870000,121.710000,109.280000,75.793100,43.845900,32.621600,class3
108.660000,117.900000,104.010000,253.384400,95.590000,61.249900,class3
113.540000,114.460000,100.170000,127.128400,63.848400,25.781100,class3
110.600000,114.610000,100.070000,42.680000,9.937900,8.925100,class3
118.360000,115.880000,95.990000,88.850400,60.925600,25.309900,class3
118.720000,113.430000,97.700000,84.281600,75.305100,49.810000,class3
111.150000,113.090000,100.820000,47.447500,15.981900,17.967600,class3
109.960000,115.460000,99.370000,17.038400,0.948400,5.013100,class3
110.810000,115.780000,98.370000,3.873900,0.811600,3.473100,class3
109.270000,115.300000,99.370000,4.457100,1.090000,3.933100,class3
108.320000,114.310000,100.930000,6.397600,0.813900,1.725100,class3
109.070000,114.230000,100.230000,6.165100,1.517100,1.977100,class3
109.570000,114.310000,99.430000,1.845100,1.253900,1.205100,class3
110.160000,114.290000,99.470000,0.694400,1.005900,0.849100,class3
110.150000,114.660000,99.270000,0.427500,0.784400,0.557100,class3
109.880000,114.750000,99.280000,0.685600,0.187500,0.281600,class3
109.940000,114.490000,99.480000,0.876400,0.249900,0.269600,class3
110.100000,114.360000,99.540000,0.590000,0.230400,0.248400,class3
110.140000,114.210000,99.460000,0.380400,0.165900,0.248400,class3
109.950000,114.250000,99.320000,0.247500,0.187500,0.217600,class3
110.080000,114.600000,99.280000,0.233600,0.240000,0.201600,class3
110.290000,114.850000,99.390000,0.545900,0.127500,0.237900,class3
110.180000,114.770000,99.410000,0.647600,0.317100,0.241900,class3
110.050000,114.830000,99.580000,0.207500,0.281100,0.243600,class3
110.260000,115.000000,99.930000,0.192400,0.000000,0.065100,class3
110.640000,115.000000,100.000000,0.230400,0.000000,0.000000,class3
110.390000,115.000000,100.000000,0.237900,0.000000,0.000000,class3
110.010000,115.000000,100.000000,0.009900,0.000000,0.000000,class3
110.000000,115.000000,100.000000,0.000000,0.000000,0.000000,class3
110.000000,115.000000,100.000000,0.000000,0.000000,0.000000,class3
110.000000,115.000000,100.000000,0.000000,0.000000,0.000000,class3
110.040000,115.000000,100.000000,0.038400,0.000000,0.000000,class3
110.540000,115.000000,100.000000,0.248400,0.000000,0.000000,class3
110.860000,115.000000,100.000000,0.120400,0.000000,0.000000,class3
110.860000,115.000000,99.890000,0.120400,0.000000,0.097900,class3
110.620000,115.000000,99.780000,0.235600,0.000000,0.171600,class3
110.120000,115.000000,99.890000,0.105600,0.000000,0.097900,class3
110.000000,115.000000,100.100000,0.000000,0.000000,0.090000,class3
110.000000,115.000000,100.230000,0.000000,0.000000,0.177100,class3
110.000000,115.000000,100.130000,0.000000,0.000000,0.113100,class3
110.000000,115.000000,100.000000,0.000000,0.000000,0.000000,class3
110.000000,115.000000,100.000000,0.000000,0.000000,0.000000,class3
110.000000,115.000000,100.000000,0.000000,0.000000,0.000000,class3
110.000000,115.000000,100.000000,0.000000,0.000000,0.000000,class3
110.000000,115.000000,100.000000,0.000000,0.000000,0.000000,class3
110.000000,115.000000,100.000000,0.000000,0.000000,0.000000,class3
110.020000,115.000000,100.000000,0.019600,0.000000,0.000000,class3
110.050000,115.000000,99.880000,0.047500,0.000000,0.105600,class3
110.190000,114.900000,99.500000,0.153900,0.090000,0.250000,class3
110.220000,114.900000,99.250000,0.311600,0.090000,0.187500,class3
110.150000,114.760000,99.330000,0.367500,0.182400,0.221100,class3
110.240000,114.450000,99.480000,0.282400,0.247500,0.249600,class3
114.980000,112.760000,100.590000,111.339600,27.722400,29.641900,class3
115.930000,112.730000,99.380000,117.305100,31.137100,41.915600,class3
113.840000,114.020000,97.000000,67.374400,5.459600,9.420000,class3
120.770000,114.790000,103.110000,322.377100,20.925900,151.657900,class3
140.100000,130.090000,123.080000,449.510000,243.661900,330.833600,class3
152.770000,142.350000,139.000000,13.297100,30.607500,49.480000,class3
151.590000,140.690000,141.330000,2.921900,3.693900,13.821100,class3
151.890000,141.000000,141.290000,0.097900,0.000000,0.345900,class3
152.000000,141.000000,141.410000,0.000000,0.000000,0.381900,class3
151.980000,140.900000,141.620000,0.019600,0.090000,0.255600,class3
151.750000,140.900000,141.640000,0.187500,0.090000,0.490400,class3
151.770000,141.000000,141.500000,0.177100,0.000000,0.490000,class3
152.000000,141.000000,141.490000,0.000000,0.000000,0.249900,class3
152.000000,141.000000,141.380000,0.000000,0.000000,0.235600,class3
152.000000,141.000000,141.060000,0.000000,0.000000,0.056400,class3
152.000000,141.000000,141.040000,0.000000,0.000000,0.038400,class3
152.000000,141.000000,141.000000,0.000000,0.000000,0.000000,class3
152.000000,141.000000,141.000000,0.000000,0.000000,0.000000,class3
152.240000,142.250000,141.920000,6.082400,10.587500,3.633600,class3
148.160000,132.460000,128.150000,162.274400,222.708400,362.847500,class3
145.180000,123.810000,105.030000,141.467600,97.793900,215.669100,class3
144.110000,126.010000,95.700000,12.017900,0.869900,2.370000,class3
138.170000,125.610000,93.590000,18.781100,0.817900,3.141900,class3
131.690000,124.390000,92.270000,12.133900,6.677900,1.157100,class3
127.770000,125.010000,91.680000,2.577100,8.269900,1.117600,class3
128.200000,126.570000,91.300000,2.560000,0.325100,0.330000,class3
131.600000,125.920000,91.760000,5.960000,0.593600,0.302400,class3
